#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=3967611834686674718
#*** LG = 1 likelihood = -4393.5332
#marker_number	male_position	female_position	( 0.0 )[	phased data]
173	33.199	64.075	( 0 )	1111000010110101111111101011010001101110101000010101100100000110111011110100100110011100001011011111000101110111101001010011111000101010011110111000100111111111111001010011 0 0
169	33.199	64.075	( 0 )	1111000010110101111111101011010001101110101000010101100100000110111011110100100110011100001011011111000101110111101001010011111000101010011110111000100111111111111001010011 0 0
171	33.199	64.075	( 0 )	1111000010110101111111101011010001101110101000010101100100000110111011110100100110011100001011011111000101110111101001010011111000101010011110111000100111111111111001010011 0 0
175	33.199	65.252	( 0 )	1111000010110101111111101011010001101110101000010101100100000110111011110100100110011100001011011111000101110111101001010011111000101010011110111000100111101111111001010011 0 1
183	33.199	65.252	( 0 )	1111000010110101111111101011010001101110101000010101100100000110111011110100100110011100001011011111000101110111101001010011111000101010011110111000100111101111111001010011 0 0
181	33.199	65.252	( 0 )	1111000010110101111111101011010001101110101000010101100100000110111011110100100110011100001011011111000101110111101001010011111000101010011110111000100111101111111001010011 0 0
176	33.199	65.252	( 0 )	1111000010110101111111101011010001101110101000010101100100000110111011110100100110011100001011011111000101110111101001010011111000101010011110111000100111101111111001010011 0 0
182	34.376	65.252	( 0 )	1110000010110101111111101011010001101110101000010101100100000110111011110100100110011100001011011111000101110111101001010011111000101010011110111000100111101111111001010011 1 0
180	34.376	65.252	( 0 )	1110000010110101111111101011010001101110101000010101100100000110111011110100100110011100001011011111000101110111101001010011111000101010011110111000100111101111111001010011 0 0
184	35.552	68.868	( 0 )	1110000010110101111111101011010001101110101000010101101100000110111011110100100110011100001011011111000101110110101001000011111001101010011110111000100111101111111001010011 1 3
185	36.729	68.868	( 0 )	1110000010110101111111101001010001101110101000010101101100000110111011110100100110011100001011011111000101110110101001000011111001101010011110111000100111101111111001010011 1 0
186	36.729	68.868	( 0 )	1110000010110101111111101001010001101110101000010101101100000110111011110100100110011100001011011111000101110110101001000011111001101010011110111000100111101111111001010011 0 0
187	36.729	68.868	( 0 )	1110000010110101111111101001010001101110101000010101101100000110111011110100100110011100001011011111000101110110101001000011111001101010011110111000100111101111111001010011 0 0
188	39.110	70.044	( 0 )	1110000010110101111111101001000001101110101100010101101100000110111011110100100110011100001011011111000101110110101001000011111001101010111110111000100111101111111001010011 2 1
190	39.110	70.044	( 0 )	1110000010110101111111101001000001101110101100010101101100000110111011110100100110011100001011011111000101110110101001000011111001101010111110111000100111101111111001010011 0 0
189	39.110	70.044	( 0 )	1110000010110101111111101001000001101110101100010101101100000110111011110100100110011100001011011111000101110110101001000011111001101010111110111000100111101111111001010011 0 0
192	41.492	70.044	( 0 )	1110000010110101111011101001000001101110101100010101001100000110111011110100100110011100001011011111000101110110101001000011111001101010111110111000100111101111111001010011 2 0
191	41.492	70.044	( 0 )	1110000010110101111011101001000001101110101100010101001100000110111011110100100110011100001011011111000101110110101001000011111001101010111110111000100111101111111001010011 0 0
193	41.492	70.044	( 0 )	1110000010110101111011101001000001101110101100010101001100000110111011110100100110011100001011011111000101110110101001000011111001101010111110111000100111101111111001010011 0 0
194	42.668	71.221	( 0 )	1110000010110101111011101001000001101110101100010101001100000110111011110000100110011100001011011111000101110110101001000011111001101010111110101000100111101111111001010011 1 1
195	42.668	76.103	( 0 )	1110000010110101111011101001000001101110101100010101001100000110111011110000100110011111001011011111001111110110101001000011111001101010111110101000100111101111111001010011 0 4
197	43.845	77.279	( 0 )	1110000010010101111011101001000001101110101100010101001100000110111011110000100110011111001011011111001111110110101001000011111001101010111100101000100111101111111001010011 1 1
198	43.845	77.279	( 0 )	1110000010010101111011101001000001101110101100010101001100000110111011110000100110011111001011011111001111110110101001000011111001101010111100101000100111101111111001010011 0 0
199	43.845	77.279	( 0 )	1110000010010101111011101001000001101110101100010101001100000110111011110000100110011111001011011111001111110110101001000011111001101010111100101000100111101111111001010011 0 0
196	43.845	77.279	( 0 )	1110000010010101111011101001000001101110101100010101001100000110111011110000100110011111001011011111001111110110101001000011111001101010111100101000100111101111111001010011 0 0
200	45.021	77.279	( 0 )	1110000010010001111011101001000001101110101100010101001100000110111011110000100110011111001011011111001111110110101001000011111001101010111100101000100111101111111001010011 1 0
201	45.021	77.279	( 0 )	1110000010010001111011101001000001101110101100010101001100000110111011110000100110011111001011011111001111110110101001000011111001101010111100101000100111101111111001010011 0 0
202	45.021	77.279	( 0 )	1110000010010001111011101001000001101110101100010101001100000110111011110000100110011111001011011111001111110110101001000011111001101010111100101000100111101111111001010011 0 0
203	45.021	77.279	( 0 )	1110000010010001111011101001000001101110101100010101001100000110111011110000100110011111001011011111001111110110101001000011111001101010111100101000100111101111111001010011 0 0
213	47.403	78.456	( 0 )	1110000010010001111011101001000001101110100100010101001100000010111011110000100110011111001011011111001111110110111001000011111001101010111100101000100111101111111001010011 2 1
204	48.579	78.456	( 0 )	1110000010010001111011101001000001111110100100010101001100000010111011110000100110011111001011011111001111110110111001000011111001101010111100101000100111101111111001010011 1 0
212	48.579	78.456	( 0 )	1110000010010001111011101001000001111110100100010101001100000010111011110000100110011111001011011111001111110110111001000011111001101010111100101000100111101111111001010011 0 0
210	53.461	78.456	( 0 )	1110000110010001101011101101000001111110100100010101001100000010011011110000100110011111001011011111001111110110111001000011111001101010111100101000100111101111111001010011 4 0
208	53.461	78.456	( 0 )	1110000110010001101011101101000001111110100100010101001100000010011011110000100110011111001011011111001111110110111001000011111001101010111100101000100111101111111001010011 0 0
206	53.461	78.456	( 0 )	1110000110010001101011101101000001111110100100010101001100000010011011110000100110011111001011011111001111110110111001000011111001101010111100101000100111101111111001010011 0 0
209	53.461	78.456	( 0 )	1110000110010001101011101101000001111110100100010101001100000010011011110000100110011111001011011111001111110110111001000011111001101010111100101000100111101111111001010011 0 0
207	53.461	78.456	( 0 )	1110000110010001101011101101000001111110100100010101001100000010011011110000100110011111001011011111001111110110111001000011111001101010111100101000100111101111111001010011 0 0
205	53.461	78.456	( 0 )	1110000110010001101011101101000001111110100100010101001100000010011011110000100110011111001011011111001111110110111001000011111001101010111100101000100111101111111001010011 0 0
211	53.461	78.456	( 0 )	1110000110010001101011101101000001111110100100010101001100000010011011110000100110011111001011011111001111110110111001000011111001101010111100101000100111101111111001010011 0 0
216	57.077	79.632	( 0 )	1110000100010001111011101101000001101110100100010101001100000010011011110000100110011111001010011111001111110110111001000011111001101010111100101000100111101111111001010011 3 1
220	58.254	80.809	( 0 )	1110000000010001111011101101000001101110100100010101001100000010011011110000100110011111001010011111001111110110111001000011111101101010111100101000100111101111111001010011 1 1
221	58.254	80.809	( 0 )	1110000000010001111011101101000001101110100100010101001100000010011011110000100110011111001010011111001111110110111001000011111101101010111100101000100111101111111001010011 0 0
222	58.254	80.809	( 0 )	1110000000010001111011101101000001101110100100010101001100000010011011110000100110011111001010011111001111110110111001000011111101101010111100101000100111101111111001010011 0 0
219	59.430	80.809	( 0 )	1110000000010001111011101001000001101110100100010101001100000010011011110000100110011111001010011111001111110110111001000011111101101010111100101000100111101111111001010011 1 0
217	59.430	80.809	( 0 )	1110000000010001111011101001000001101110100100010101001100000010011011110000100110011111001010011111001111110110111001000011111101101010111100101000100111101111111001010011 0 0
218	59.430	80.809	( 0 )	1110000000010001111011101001000001101110100100010101001100000010011011110000100110011111001010011111001111110110111001000011111101101010111100101000100111101111111001010011 0 0
223	59.430	81.985	( 0 )	1110000000010001111011101001000001101110100100010101001100000010011011110000100110011111001010001111001111110110111001000011111101101010111100101000100111101111111001010011 0 1
225	60.607	81.985	( 0 )	1110000100010001111011101001000001101110100100010101001100000010011011110000100110011111001010001111001111110110111001000011111101101010111100101000100111101111111001010011 1 0
231	60.607	83.162	( 0 )	1110000100010001111011101001000001101110100100010101001100000010011011110000100110011111001010001111001111110110111001000011111101101010111100101000100111101111111001010111 0 1
230	60.607	83.162	( 0 )	1110000100010001111011101001000001101110100100010101001100000010011011110000100110011111001010001111001111110110111001000011111101101010111100101000100111101111111001010111 0 0
226	60.607	83.162	( 0 )	1110000100010001111011101001000001101110100100010101001100000010011011110000100110011111001010001111001111110110111001000011111101101010111100101000100111101111111001010111 0 0
229	62.988	83.162	( 0 )	1110010100010001111011100001000001101110100100010101001100000010011011110000100110011111001010001111001111110110111001000011111101101010111100101000100111101111111001010111 2 0
227	62.988	83.162	( 0 )	1110010100010001111011100001000001101110100100010101001100000010011011110000100110011111001010001111001111110110111001000011111101101010111100101000100111101111111001010111 0 0
228	62.988	83.162	( 0 )	1110010100010001111011100001000001101110100100010101001100000010011011110000100110011111001010001111001111110110111001000011111101101010111100101000100111101111111001010111 0 0
214	64.165	83.162	( 0 )	1110010100010001111011100001000001101110100100010101001100000010011011110000100110001111001010001111001111110110111001000011111101101010111100101000100111101111111001010111 1 0
215	64.165	83.162	( 0 )	1110010100010001111011100001000001101110100100010101001100000010011011110000100110001111001010001111001111110110111001000011111101101010111100101000100111101111111001010111 0 0
224	66.546	83.162	( 0 )	1110010000010001111011100001000001101110100100010101001100000010011001110000100110001111001010001111001111110110111001000011111101101010111100101000100111101111111001010111 2 0
233	67.723	86.778	( 0 )	1110010000010001111011100001000001101110000100010101001100000010011001110000100110001111001010001111001111110110111001000011111101001011111100101000100111101111101001010111 1 3
234	67.723	86.778	( 0 )	1110010000010001111011100001000001101110000100010101001100000010011001110000100110001111001010001111001111110110111001000011111101001011111100101000100111101111101001010111 0 0
235	68.899	86.778	( 0 )	1110010000010001111011000001000001101110000100010101001100000010011001110000100110001111001010001111001111110110111001000011111101001011111100101000100111101111101001010111 1 0
236	68.899	86.778	( 0 )	1110010000010001111011000001000001101110000100010101001100000010011001110000100110001111001010001111001111110110111001000011111101001011111100101000100111101111101001010111 0 0
237	68.899	87.954	( 0 )	1110010000010001111011000001000001101110000100010101001100000010011001110000100110001111001010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 1
254	68.899	87.954	( 0 )	1110010000010001111011000001000001101110000100010101001100000010011001110000100110001111001010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
248	68.899	87.954	( 0 )	1110010000010001111011000001000001101110000100010101001100000010011001110000100110001111001010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
253	68.899	87.954	( 0 )	1110010000010001111011000001000001101110000100010101001100000010011001110000100110001111001010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
232	70.076	87.954	( 0 )	1110000000010001111011000001000001101110000100010101001100000010011001110000100110001111001010001111001111110110111001000011111101001011111100101000100111101111001001010111 1 0
241	72.457	87.954	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111001010001111001111110110111001000011111101001011111100101000100111101111001001010111 2 0
239	72.457	87.954	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111001010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
242	72.457	87.954	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111001010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
256	72.457	89.131	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111101010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 1
255	72.457	89.131	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111101010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
247	72.457	89.131	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111101010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
252	72.457	89.131	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111101010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
249	72.457	89.131	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111101010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
238	72.457	89.131	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111101010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
240	72.457	89.131	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111101010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
250	72.457	89.131	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111101010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
257	72.457	89.131	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111101010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
251	72.457	89.131	( 0 )	1100000000000001111011000001000001101110000100010101001100000010011001110000100110001111101010001111001111110110111001000011111101001011111100101000100111101111001001010111 0 0
246	73.634	89.131	( 0 )	1100000000000001111011000001000000101110000100010101001100000010011001110000100110001111101010001111001111110110111001000011111101001011111100101000100111101111001001010111 1 0
243	78.515	90.308	( 0 )	1000000000000000111011000001000000101110000100000101000100000010011001110000100110001111101010001111001111110110111001000011111101000011111100101000100111101111001001010111 4 1
244	78.515	90.308	( 0 )	1000000000000000111011000001000000101110000100000101000100000010011001110000100110001111101010001111001111110110111001000011111101000011111100101000100111101111001001010111 0 0
245	78.515	90.308	( 0 )	1000000000000000111011000001000000101110000100000101000100000010011001110000100110001111101010001111001111110110111001000011111101000011111100101000100111101111001001010111 0 0
