#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-783625235484842569
#*** LG = 1 likelihood = -5477.7697
#marker_number	male_position	female_position	( 0.0 )[	phased data]
176	29.470	48.551	( 0 )	0001010011101110000011000101100101000000110000111101110110001110100100001011011001010011110011011111000001001100100111011110101111100000101011001011000010010001011101010010 0 0
175	29.470	48.551	( 0 )	0001010011101110000011000101100101000000110000111101110110001110100100001011011001010011110011011111000001001100100111011110101111100000101011001011000010010001011101010010 0 0
178	29.470	49.727	( 0 )	0001010011101110000011000101100101000000110000111101110110001110100100001011011001010011110011011111000001001100100111011110101111100100101011001011000010010001011101010010 0 1
179	29.470	49.727	( 0 )	0001010011101110000011000101100101000000110000111101110110001110100100001011011001010011110011011111000001001100100111011110101111100100101011001011000010010001011101010010 0 0
177	29.470	49.727	( 0 )	0001010011101110000011000101100101000000110000111101110110001110100100001011011001010011110011011111000001001100100111011110101111100100101011001011000010010001011101010010 0 0
180	31.851	53.343	( 0 )	0001010010101110000011000101100101000000110000110101110110001110100100001011011001010011110011011111000001001100100111011110101111100100100011001000000010010001011101010010 2 3
181	33.028	53.343	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110011011111000001001100100111011110101111100100100011001000000010010001011101010010 1 0
182	33.028	53.343	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110011011111000001001100100111011110101111100100100011001000000010010001011101010010 0 0
183	33.028	54.520	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110011011111000001001100100111011110101111100100100011001000000011010001011101010010 0 1
184	33.028	54.520	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110011011111000001001100100111011110101111100100100011001000000011010001011101010010 0 0
185	33.028	55.696	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110011011111010001001100100111011110101111100100100011001000000011010001011101010010 0 1
186	33.028	59.312	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110001011111010001001100100111011110101111100100100011001000010011010001011101110010 0 3
187	33.028	59.312	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110001011111010001001100100111011110101111100100100011001000010011010001011101110010 0 0
188	33.028	59.312	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110001011111010001001100100111011110101111100100100011001000010011010001011101110010 0 0
189	33.028	61.694	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110001011111010001001100100111011110101111100101100011001000010011010001111101110010 0 2
191	33.028	64.075	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110001011111010001001100100111011110101111100101100011101000010011010001111101110110 0 2
192	33.028	64.075	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110001011111010001001100100111011110101111100101100011101000010011010001111101110110 0 0
194	33.028	64.075	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110001011111010001001100100111011110101111100101100011101000010011010001111101110110 0 0
190	33.028	64.075	( 0 )	0001000010101110000011000101100101000000110000110101110110001110100100001011011001010011110001011111010001001100100111011110101111100101100011101000010011010001111101110110 0 0
195	34.204	64.075	( 0 )	0001000010101110000011000101100101000000110000110101110110001110000100001011011001010011110001011111010001001100100111011110101111100101100011101000010011010001111101110110 1 0
199	35.381	64.075	( 0 )	0001000010101110000011000101100101000000110000110101110110001100000100001011011001010011110001011111010001001100100111011110101111100101100011101000010011010001111101110110 1 0
198	35.381	64.075	( 0 )	0001000010101110000011000101100101000000110000110101110110001100000100001011011001010011110001011111010001001100100111011110101111100101100011101000010011010001111101110110 0 0
196	35.381	64.075	( 0 )	0001000010101110000011000101100101000000110000110101110110001100000100001011011001010011110001011111010001001100100111011110101111100101100011101000010011010001111101110110 0 0
197	35.381	64.075	( 0 )	0001000010101110000011000101100101000000110000110101110110001100000100001011011001010011110001011111010001001100100111011110101111100101100011101000010011010001111101110110 0 0
200	35.381	64.075	( 0 )	0001000010101110000011000101100101000000110000110101110110001100000100001011011001010011110001011111010001001100100111011110101111100101100011101000010011010001111101110110 0 0
202	36.557	65.252	( 0 )	0001000010101110000011000101100101000000110000110101110110001100000100000011011001010011110001011111010001001100100111011110101111100101100011100000010011010001111101110110 1 1
201	36.557	65.252	( 0 )	0001000010101110000011000101100101000000110000110101110110001100000100000011011001010011110001011111010001001100100111011110101111100101100011100000010011010001111101110110 0 0
203	36.557	65.252	( 0 )	0001000010101110000011000101100101000000110000110101110110001100000100000011011001010011110001011111010001001100100111011110101111100101100011100000010011010001111101110110 0 0
244	37.734	65.252	( 0 )	0001000010101110000011000101100101000000110000010101110110001100000100000011011001010011110001011111010001001100100111011110101111100101100011100000010011010001111101110110 1 0
219	37.734	66.428	( 0 )	0001000010101110000011000101100101000000110000010101110110001100000100000011011001010011110001011111010001001100100111011110101111100101100011100100010011010001111101110110 0 1
205	37.734	68.810	( 0 )	0001000010101110000011000101100101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 2
212	37.734	68.810	( 0 )	0001000010101110000011000101100101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
210	37.734	68.810	( 0 )	0001000010101110000011000101100101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
241	37.734	68.810	( 0 )	0001000010101110000011000101100101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
215	37.734	68.810	( 0 )	0001000010101110000011000101100101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
209	37.734	68.810	( 0 )	0001000010101110000011000101100101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
211	37.734	68.810	( 0 )	0001000010101110000011000101100101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
213	37.734	68.810	( 0 )	0001000010101110000011000101100101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
208	37.734	68.810	( 0 )	0001000010101110000011000101100101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
214	37.734	68.810	( 0 )	0001000010101110000011000101100101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
231	38.910	68.810	( 0 )	0001000010101110000011000101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 1 0
204	38.910	68.810	( 0 )	0001000010101110000011000101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
221	38.910	69.986	( 0 )	0001000010101110000011000101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111001110110 0 1
226	41.292	69.986	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111001110110 2 0
232	41.292	69.986	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111001110110 0 0
228	41.292	69.986	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111001110110 0 0
225	41.292	69.986	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111001110110 0 0
229	41.292	69.986	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111001110110 0 0
227	41.292	69.986	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111001110110 0 0
206	41.292	69.986	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111001110110 0 0
220	41.292	69.986	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111001110110 0 0
246	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 1
207	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
230	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
245	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
247	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
236	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
238	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
235	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
218	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
239	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
216	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
240	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
223	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
242	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
222	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
234	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
217	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
233	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
248	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
224	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
237	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
243	41.292	71.163	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111100101100011100100010011010001111101110110 0 0
253	41.292	73.544	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 2
252	41.292	73.544	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
251	41.292	73.544	( 0 )	0001010010101110000011001101101101000000110000010101110110001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
254	42.468	73.544	( 0 )	0001010010101110000011001101101101000000110000010101110100001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 1 0
255	42.468	73.544	( 0 )	0001010010101110000011001101101101000000110000010101110100001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
256	42.468	73.544	( 0 )	0001010010101110000011001101101101000000110000010101110100001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
250	42.468	73.544	( 0 )	0001010010101110000011001101101101000000110000010101110100001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
249	42.468	73.544	( 0 )	0001010010101110000011001101101101000000110000010101110100001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
264	43.645	73.544	( 0 )	1001010010101110000011001101101101000000110000010101110100001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 1 0
261	44.821	73.544	( 0 )	1101010010101110000011001101101101000000110000010101110100001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 1 0
260	44.821	73.544	( 0 )	1101010010101110000011001101101101000000110000010101110100001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
257	44.821	73.544	( 0 )	1101010010101110000011001101101101000000110000010101110100001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
263	44.821	73.544	( 0 )	1101010010101110000011001101101101000000110000010101110100001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
262	44.821	73.544	( 0 )	1101010010101110000011001101101101000000110000010101110100001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
259	44.821	73.544	( 0 )	1101010010101110000011001101101101000000110000010101110100001100000100000011011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
265	47.203	73.544	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 2 0
275	47.203	73.544	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
268	47.203	73.544	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
280	47.203	73.544	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
276	47.203	73.544	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110001011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
274	47.203	74.721	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 0 1
269	47.203	74.721	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
278	47.203	74.721	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
271	47.203	74.721	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
279	47.203	74.721	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
281	47.203	74.721	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
277	47.203	74.721	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
270	47.203	74.721	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
273	47.203	74.721	( 0 )	1101010010101110000011001101101101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
267	48.379	74.721	( 0 )	1101010010101110000011001101100101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 1 0
272	48.379	74.721	( 0 )	1101010010101110000011001101100101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
282	48.379	74.721	( 0 )	1101010010101110000011001101100101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
266	48.379	74.721	( 0 )	1101010010101110000011001101100101010000110000010101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011010001111101110110 0 0
283	50.761	75.897	( 0 )	1101010010101110000011001101100101010000110100000101110100001100000100000010011001010011110101011111010001001110100101011110101111000101100011110100010011011001111101110110 2 1
284	51.937	75.897	( 0 )	1101010010101110000011001101100101010000110100000101110100001100000100000110011001010011110101011111010001001110100101011110101111000101100011110100010011011001111101110110 1 0
285	51.937	75.897	( 0 )	1101010010101110000011001101100101010000110100000101110100001100000100000110011001010011110101011111010001001110100101011110101111000101100011110100010011011001111101110110 0 0
286	51.937	77.074	( 0 )	1101010010101110000011001101100101010000110100000101110100001100000100000110011001010011110101011111010001001110100101011110101111000101110011110100010011011001111101110110 0 1
289	51.937	79.455	( 0 )	1101010010101110000011001101100101010000110100000101110100001100000100000110011001010011111101011111010001001110100101011110101101000101110011110100010011011001111101110110 0 2
287	51.937	79.455	( 0 )	1101010010101110000011001101100101010000110100000101110100001100000100000110011001010011111101011111010001001110100101011110101101000101110011110100010011011001111101110110 0 0
288	51.937	79.455	( 0 )	1101010010101110000011001101100101010000110100000101110100001100000100000110011001010011111101011111010001001110100101011110101101000101110011110100010011011001111101110110 0 0
290	51.937	79.455	( 0 )	1101010010101110000011001101100101010000110100000101110100001100000100000110011001010011111101011111010001001110100101011110101101000101110011110100010011011001111101110110 0 0
299	56.819	81.837	( 0 )	1101010010101110000000001101100101010000110100000001110100001100000100000110001001010011111101011111010001001110100101011110101101000101110011110100011011111001111101110110 4 2
296	56.819	81.837	( 0 )	1101010010101110000000001101100101010000110100000001110100001100000100000110001001010011111101011111010001001110100101011110101101000101110011110100011011111001111101110110 0 0
295	56.819	81.837	( 0 )	1101010010101110000000001101100101010000110100000001110100001100000100000110001001010011111101011111010001001110100101011110101101000101110011110100011011111001111101110110 0 0
294	56.819	81.837	( 0 )	1101010010101110000000001101100101010000110100000001110100001100000100000110001001010011111101011111010001001110100101011110101101000101110011110100011011111001111101110110 0 0
297	56.819	81.837	( 0 )	1101010010101110000000001101100101010000110100000001110100001100000100000110001001010011111101011111010001001110100101011110101101000101110011110100011011111001111101110110 0 0
293	56.819	81.837	( 0 )	1101010010101110000000001101100101010000110100000001110100001100000100000110001001010011111101011111010001001110100101011110101101000101110011110100011011111001111101110110 0 0
298	56.819	81.837	( 0 )	1101010010101110000000001101100101010000110100000001110100001100000100000110001001010011111101011111010001001110100101011110101101000101110011110100011011111001111101110110 0 0
301	60.435	83.013	( 0 )	1101010010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110100101011110101101000101110011110101011011111001111101110110 3 1
300	60.435	83.013	( 0 )	1101010010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110100101011110101101000101110011110101011011111001111101110110 0 0
302	60.435	83.013	( 0 )	1101010010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110100101011110101101000101110011110101011011111001111101110110 0 0
304	60.435	83.013	( 0 )	1101010010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110100101011110101101000101110011110101011011111001111101110110 0 0
305	60.435	83.013	( 0 )	1101010010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110100101011110101101000101110011110101011011111001111101110110 0 0
303	60.435	83.013	( 0 )	1101010010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110100101011110101101000101110011110101011011111001111101110110 0 0
306	60.435	84.190	( 0 )	1101010010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101011011111001111101110110 0 1
314	60.435	85.366	( 0 )	1101010010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 1
308	60.435	85.366	( 0 )	1101010010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 0
313	60.435	85.366	( 0 )	1101010010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 0
307	60.435	85.366	( 0 )	1101010010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 0
309	61.612	85.366	( 0 )	1101000010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 1 0
310	61.612	85.366	( 0 )	1101000010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 0
312	61.612	85.366	( 0 )	1101000010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 0
311	61.612	85.366	( 0 )	1101000010101110000000001101100100010000110100000001110100001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 0
316	62.788	85.366	( 0 )	1101000010101110000000001101100100010000110100000001110101001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 1 0
319	62.788	85.366	( 0 )	1101000010101110000000001101100100010000110100000001110101001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 0
317	62.788	85.366	( 0 )	1101000010101110000000001101100100010000110100000001110101001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 0
320	62.788	85.366	( 0 )	1101000010101110000000001101100100010000110100000001110101001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 0
318	62.788	85.366	( 0 )	1101000010101110000000001101100100010000110100000001110101001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 0
258	62.788	85.366	( 0 )	1101000010101110000000001101100100010000110100000001110101001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 0
315	62.788	85.366	( 0 )	1101000010101110000000001101100100010000110100000001110101001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011111001111101110110 0 0
292	63.965	87.748	( 0 )	1101000010101010000000001101100100010000110100000001110101001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011101001111111110110 1 2
291	63.965	88.924	( 0 )	1101000010101010000000001101100100010000110100000001110101001100000110000110001000010011111101011111010001001110000101011110101101000101110011110101111011101001111111110100 0 1
