#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-5026580400367324948
#*** LG = 1 likelihood = -3496.6897
#marker_number	male_position	female_position	( 0.0 )[	phased data]
45	35.439	58.419	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 1
46	35.439	58.419	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
48	35.439	58.419	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
60	35.439	58.419	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
55	35.439	58.419	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
51	36.615	58.419	( 0 )	0000100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 1 0
59	36.615	58.419	( 0 )	0000100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
50	36.615	58.419	( 0 )	0000100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
58	36.615	58.419	( 0 )	0000100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
54	36.615	58.419	( 0 )	0000100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
49	36.615	58.419	( 0 )	0000100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
47	36.615	58.419	( 0 )	0000100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
52	36.615	58.419	( 0 )	0000100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
56	36.615	58.419	( 0 )	0000100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
53	36.615	58.419	( 0 )	0000100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101110111000010011100111111001 0 0
57	36.615	59.596	( 0 )	0000100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101010001111111011101111101010101111111000010011100111111001 0 1
44	38.997	63.212	( 0 )	0000100000100011101000011000001000011010001001010000000110010101000100110111110100001000001111010110010100110011101010001101011011101111101010101111111000010011101111111001 2 3
42	38.997	64.388	( 0 )	0000100000100011101000011000001000011010001001010000000110010101000100110111110100001000001111010110010100110011101010001101011011101111101000101111111000010011101111111001 0 1
41	38.997	64.388	( 0 )	0000100000100011101000011000001000011010001001010000000110010101000100110111110100001000001111010110010100110011101010001101011011101111101000101111111000010011101111111001 0 0
37	38.997	64.388	( 0 )	0000100000100011101000011000001000011010001001010000000110010101000100110111110100001000001111010110010100110011101010001101011011101111101000101111111000010011101111111001 0 0
43	38.997	64.388	( 0 )	0000100000100011101000011000001000011010001001010000000110010101000100110111110100001000001111010110010100110011101010001101011011101111101000101111111000010011101111111001 0 0
36	38.997	64.388	( 0 )	0000100000100011101000011000001000011010001001010000000110010101000100110111110100001000001111010110010100110011101010001101011011101111101000101111111000010011101111111001 0 0
39	38.997	65.565	( 0 )	0000100000100011101000011000001000011010001001010000000110010101000100110111110100001000001111010110010100110011101010001101011011101111101000101111111000010011101111111011 0 1
38	38.997	65.565	( 0 )	0000100000100011101000011000001000011010001001010000000110010101000100110111110100001000001111010110010100110011101010001101011011101111101000101111111000010011101111111011 0 0
40	38.997	65.565	( 0 )	0000100000100011101000011000001000011010001001010000000110010101000100110111110100001000001111010110010100110011101010001101011011101111101000101111111000010011101111111011 0 0
34	41.378	65.565	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000101111111000010011101111111011 2 0
35	41.378	65.565	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000101111111000010011101111111011 0 0
30	41.378	67.946	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000001111111000010011101101111011 0 2
27	41.378	67.946	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000001111111000010011101101111011 0 0
33	41.378	67.946	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000001111111000010011101101111011 0 0
31	41.378	67.946	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000001111111000010011101101111011 0 0
32	41.378	67.946	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000001111111000010011101101111011 0 0
25	41.378	67.946	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000001111111000010011101101111011 0 0
23	41.378	67.946	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000001111111000010011101101111011 0 0
29	41.378	67.946	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000001111111000010011101101111011 0 0
24	41.378	67.946	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000001111111000010011101101111011 0 0
26	41.378	67.946	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000001111111000010011101101111011 0 0
28	41.378	67.946	( 0 )	0000100000100011101000011000001000011010001001010000000110010001000100110111110100000000001111010110010100110011101010001101011011101111101000001111111000010011101101111011 0 0
22	42.555	70.328	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111110100000000001111010110010100110011101010001101011011100111101000001111111000000011101101111011 1 2
21	42.555	70.328	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111110100000000001111010110010100110011101010001101011011100111101000001111111000000011101101111011 0 0
20	42.555	71.504	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111110100000000001111010110010100110011101010001101011011100111111000001111111000000011101101111011 0 1
19	43.731	71.504	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000000001111010110010100110011101010001101011011100111111000001111111000000011101101111011 1 0
18	43.731	75.120	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000000101111010110010100110011101000001101011011100111111000001111111100000011101101111011 0 3
15	43.731	75.120	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000000101111010110010100110011101000001101011011100111111000001111111100000011101101111011 0 0
17	43.731	75.120	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000000101111010110010100110011101000001101011011100111111000001111111100000011101101111011 0 0
16	43.731	75.120	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000000101111010110010100110011101000001101011011100111111000001111111100000011101101111011 0 0
14	43.731	78.736	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000000101111010110010101110011101000011101011011100111111000000111111100000011101101111011 0 3
13	43.731	78.736	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000000101111010110010101110011101000011101011011100111111000000111111100000011101101111011 0 0
7	43.731	79.913	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000000101111010110010101110011101000011101011111100111111000000111111100000011101101111011 0 1
6	43.731	79.913	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000000101111010110010101110011101000011101011111100111111000000111111100000011101101111011 0 0
10	43.731	79.913	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000000101111010110010101110011101000011101011111100111111000000111111100000011101101111011 0 0
9	43.731	79.913	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000000101111010110010101110011101000011101011111100111111000000111111100000011101101111011 0 0
11	43.731	79.913	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000000101111010110010101110011101000011101011111100111111000000111111100000011101101111011 0 0
8	43.731	82.294	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000001111111010110010101110011101000011101011111100111111000000111111100000011101101111011 0 2
12	43.731	82.294	( 0 )	0000100000100011101000011000001000011010001001010000000100010001000100110111100100000001111111010110010101110011101000011101011111100111111000000111111100000011101101111011 0 0
4	47.347	82.294	( 0 )	0000100000100011000000011000001000011010001001010000000100010001000100110110100100000001111111010110010101110011101000011101011111100111111000000111111100000011101101111011 3 0
5	48.524	82.294	( 0 )	0000100000100011000000011000000000011010001001010000000100010001000100110110100100000001111111010110010101110011101000011101011111100111111000000111111100000011101101111011 1 0
3	49.700	83.471	( 0 )	0000100000100011000000011000000000011010001001010000000100010001000000110110100100000001111111010110010101110011101000011101011111110111111000000111111100000011101101111011 1 1
1	49.700	83.471	( 0 )	0000100000100011000000011000000000011010001001010000000100010001000000110110100100000001111111010110010101110011101000011101011111110111111000000111111100000011101101111011 0 0
2	49.700	83.471	( 0 )	0000100000100011000000011000000000011010001001010000000100010001000000110110100100000001111111010110010101110011101000011101011111110111111000000111111100000011101101111011 0 0
