#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=7738145075853236078
#*** LG = 1 likelihood = -3484.079
#marker_number	male_position	female_position	( 0.0 )[	phased data]
44	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
41	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
38	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
46	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
40	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
35	53.258	68.899	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010110010100010001111000101011111001110001110110100010111111111100111111110010110001101110101111001 1 3
34	54.435	73.781	( 0 )	0101010001000000101100100110011010110100000000010000000010010001000000100010110010100010001111000101010101001110001110100100010111111101100111111110010110001101110101111001 1 4
33	54.435	73.781	( 0 )	0101010001000000101100100110011010110100000000010000000010010001000000100010110010100010001111000101010101001110001110100100010111111101100111111110010110001101110101111001 0 0
25	55.611	74.957	( 0 )	0100010001000000101100100110011010110100000000010000000010010001000000100010110010100010001111000101010101001110001110100100010111111101100111101110010110001101110101111001 1 1
31	55.611	74.957	( 0 )	0100010001000000101100100110011010110100000000010000000010010001000000100010110010100010001111000101010101001110001110100100010111111101100111101110010110001101110101111001 0 0
28	55.611	74.957	( 0 )	0100010001000000101100100110011010110100000000010000000010010001000000100010110010100010001111000101010101001110001110100100010111111101100111101110010110001101110101111001 0 0
26	55.611	74.957	( 0 )	0100010001000000101100100110011010110100000000010000000010010001000000100010110010100010001111000101010101001110001110100100010111111101100111101110010110001101110101111001 0 0
32	55.611	74.957	( 0 )	0100010001000000101100100110011010110100000000010000000010010001000000100010110010100010001111000101010101001110001110100100010111111101100111101110010110001101110101111001 0 0
29	55.611	76.134	( 0 )	0100010001000000101100100110011010110100000000010000000010010001000000100010110010100010011111000101010101001110001110100100010111111101100111101110010110001101110101111001 0 1
30	55.611	77.310	( 0 )	0100010001000000101100100110011010110100000000010000000010010001000000100010110010100010011011000101010101001110001110100100010111111101100111101110010110001101110101111001 0 1
27	55.611	77.310	( 0 )	0100010001000000101100100110011010110100000000010000000010010001000000100010110010100010011011000101010101001110001110100100010111111101100111101110010110001101110101111001 0 0
24	56.788	78.487	( 0 )	0100010001000000101100100110011010110100000000010000000010010001001000100010110010100010011011000101010101001110001110100100010111111101100111101110010110011101110101111001 1 1
23	57.964	78.487	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011011000101010101001110001110100100010111111101100111101110010110011101110101111001 1 0
20	57.964	86.001	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011011000101010101001111011110100110110111111101100111101110010111011101110101111000 0 6
22	57.964	87.178	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000101010101001111011110100110110111111101100111101110010111011101110101111000 0 1
17	57.964	87.178	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000101010101001111011110100110110111111101100111101110010111011101110101111000 0 0
19	57.964	87.178	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000101010101001111011110100110110111111101100111101110010111011101110101111000 0 0
18	57.964	87.178	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000101010101001111011110100110110111111101100111101110010111011101110101111000 0 0
21	57.964	87.178	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000101010101001111011110100110110111111101100111101110010111011101110101111000 0 0
14	57.964	88.354	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000101010101001111011110100110110111111101100111101110010111011111110101111000 0 1
15	57.964	89.531	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000111010101001111011110100110110111111101100111101110010111011111110101111000 0 1
13	57.964	89.531	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000111010101001111011110100110110111111101100111101110010111011111110101111000 0 0
11	57.964	89.531	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000111010101001111011110100110110111111101100111101110010111011111110101111000 0 0
12	57.964	89.531	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000111010101001111011110100110110111111101100111101110010111011111110101111000 0 0
10	57.964	89.531	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000111010101001111011110100110110111111101100111101110010111011111110101111000 0 0
9	57.964	89.531	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000111010101001111011110100110110111111101100111101110010111011111110101111000 0 0
16	57.964	89.531	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000111010101001111011110100110110111111101100111101110010111011111110101111000 0 0
4	57.964	90.707	( 0 )	0100010001000000101100100110011010110000000000010000000010010001001000100010110010100010011111000111010001001111011110100110110111111101100111101110010111011111110101111000 0 1
8	59.141	90.707	( 0 )	0100010000000000101100100110011010110000000000010000000010010001001000100010110010100010011111000111010001001111011110100110110111111101100111101110010111011111110101111000 1 0
5	59.141	90.707	( 0 )	0100010000000000101100100110011010110000000000010000000010010001001000100010110010100010011111000111010001001111011110100110110111111101100111101110010111011111110101111000 0 0
6	59.141	90.707	( 0 )	0100010000000000101100100110011010110000000000010000000010010001001000100010110010100010011111000111010001001111011110100110110111111101100111101110010111011111110101111000 0 0
7	59.141	91.884	( 0 )	0100010000000000101100100110011010110000000000010000000010010001001000100010110010100010011111100111010001001111011110100110110111111101100111101110010111011111110101111000 0 1
1	62.757	93.060	( 0 )	0100011000000000101100100110011010010000000000010000000110010001001000100010110010100010011111100111010001001111011110100110111111111101100111101110010111011111110101111000 3 1
2	62.757	95.442	( 0 )	0100011000000000101100100110011010010000000000010000000110010001001000100010110010100011011111100111010001001111011110100110111111111101100111101110010111111111110101111000 0 2
3	62.757	95.442	( 0 )	0100011000000000101100100110011010010000000000010000000110010001001000100010110010100011011111100111010001001111011110100110111111111101100111101110010111111111110101111000 0 0
