#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-6759642590109148969
#*** LG = 1 likelihood = -2592.577
#marker_number	male_position	female_position	( 0.0 )[	phased data]
32	28.237	64.403	( 0 )	0010010000010101111011000000000000100100001110000100011110001001011110100000011100000011011001001101011110111011111010000000001000111111110111111011100100000000110111101110 0 0
39	28.237	64.403	( 0 )	0010010000010101111011000000000000100100001110000100011110001001011110100000011100000011011001001101011110111011111010000000001000111111110111111011100100000000110111101110 0 0
31	28.237	64.403	( 0 )	0010010000010101111011000000000000100100001110000100011110001001011110100000011100000011011001001101011110111011111010000000001000111111110111111011100100000000110111101110 0 0
29	28.237	64.403	( 0 )	0010010000010101111011000000000000100100001110000100011110001001011110100000011100000011011001001101011110111011111010000000001000111111110111111011100100000000110111101110 0 0
33	28.237	64.403	( 0 )	0010010000010101111011000000000000100100001110000100011110001001011110100000011100000011011001001101011110111011111010000000001000111111110111111011100100000000110111101110 0 0
43	28.237	64.403	( 0 )	0010010000010101111011000000000000100100001110000100011110001001011110100000011100000011011001001101011110111011111010000000001000111111110111111011100100000000110111101110 0 0
45	28.237	64.403	( 0 )	0010010000010101111011000000000000100100001110000100011110001001011110100000011100000011011001001101011110111011111010000000001000111111110111111011100100000000110111101110 0 0
44	28.237	64.403	( 0 )	0010010000010101111011000000000000100100001110000100011110001001011110100000011100000011011001001101011110111011111010000000001000111111110111111011100100000000110111101110 0 0
26	29.413	65.580	( 0 )	0010010000010101111011000000000000100100001110000100011110001001010110100000011100000011011001001101011110111011111010000000001000111111110111111011100100000000110111101111 1 1
20	29.413	66.756	( 0 )	0010010000010101111011000000000000100100001110000100011110001001010110100000011100000011011001001101011110111011111010000000001000111111110111111011110100000000110111101111 0 1
21	29.413	66.756	( 0 )	0010010000010101111011000000000000100100001110000100011110001001010110100000011100000011011001001101011110111011111010000000001000111111110111111011110100000000110111101111 0 0
22	29.413	66.756	( 0 )	0010010000010101111011000000000000100100001110000100011110001001010110100000011100000011011001001101011110111011111010000000001000111111110111111011110100000000110111101111 0 0
25	30.590	66.756	( 0 )	0010010000010101111011000000000000100100000110000100011110001001010110100000011100000011011001001101011110111011111010000000001000111111110111111011110100000000110111101111 1 0
23	30.590	66.756	( 0 )	0010010000010101111011000000000000100100000110000100011110001001010110100000011100000011011001001101011110111011111010000000001000111111110111111011110100000000110111101111 0 0
24	30.590	66.756	( 0 )	0010010000010101111011000000000000100100000110000100011110001001010110100000011100000011011001001101011110111011111010000000001000111111110111111011110100000000110111101111 0 0
19	34.206	69.138	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010001001001011110111011111010000000001000111111110111111011110100000000110111101111 3 2
18	34.206	72.754	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010001011001011110111010111010000000001000111111110111011011110100000000110111101111 0 3
16	34.206	73.930	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011001011110111010111010000000001000111111110111011011110100000000110111101111 0 1
15	34.206	73.930	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011001011110111010111010000000001000111111110111011011110100000000110111101111 0 0
14	34.206	73.930	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011001011110111010111010000000001000111111110111011011110100000000110111101111 0 0
17	34.206	75.107	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011001011110111010111010000000001010111111110111011011110100000000110111101111 0 1
13	34.206	76.283	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011101011110111010111010000000001010111111110111011011110100000000110111101111 0 1
12	34.206	76.283	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011101011110111010111010000000001010111111110111011011110100000000110111101111 0 0
11	34.206	76.283	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011101011110111010111010000000001010111111110111011011110100000000110111101111 0 0
8	34.206	77.460	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011101011110111010101010000000001010111111110111011011110100000000110111101111 0 1
7	34.206	77.460	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011101011110111010101010000000001010111111110111011011110100000000110111101111 0 0
10	34.206	77.460	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011101011110111010101010000000001010111111110111011011110100000000110111101111 0 0
9	34.206	77.460	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011101011110111010101010000000001010111111110111011011110100000000110111101111 0 0
6	34.206	77.460	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011101011110111010101010000000001010111111110111011011110100000000110111101111 0 0
2	34.206	78.636	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000011100000011010011011101011110111010101010000000000010111111110111011011110100000000110111101111 0 1
3	35.382	78.636	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000001100000011010011011101011110111010101010000000000010111111110111011011110100000000110111101111 1 0
4	35.382	78.636	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000001100000011010011011101011110111010101010000000000010111111110111011011110100000000110111101111 0 0
5	35.382	78.636	( 0 )	0010000000010101111011000000000000100100000110100100011110001101010110100000001100000011010011011101011110111010101010000000000010111111110111011011110100000000110111101111 0 0
1	38.998	78.636	( 0 )	0010000000000101010011000000000000100100000110100100011110001101010110100000001100000011010011011101011110111010101010000000000010111111110111011011110100000000110111101111 3 0
