#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-1505754235581134795
#*** LG = 1 likelihood = -2936.8402
#marker_number	male_position	female_position	( 0.0 )[	phased data]
172	35.761	83.833	( 0 )	1001010100001101010000100100011001010100000011101111010010011100100100110100001111100101100010110010110100000100111010010111110100101101101000110110101100011101111100111011 1 0
177	35.761	85.009	( 0 )	1001010100001101010000100100011001010100000011101111010010011100100100110100001111100101100010110010110101000100111010010111110100101101101000110110101100011101111100111011 0 1
179	35.761	85.009	( 0 )	1001010100001101010000100100011001010100000011101111010010011100100100110100001111100101100010110010110101000100111010010111110100101101101000110110101100011101111100111011 0 0
178	35.761	85.009	( 0 )	1001010100001101010000100100011001010100000011101111010010011100100100110100001111100101100010110010110101000100111010010111110100101101101000110110101100011101111100111011 0 0
176	35.761	86.186	( 0 )	1001010100001101010000100100011001010100000011101111010010011100100100110100001111100101100010110010110101000101111010010111110100101101101000110110101100011101111100111011 0 1
181	41.942	86.186	( 0 )	1001010100001001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000101111010010111110100101101101000110110101100011101111100111011 5 0
180	41.942	86.186	( 0 )	1001010100001001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000101111010010111110100101101101000110110101100011101111100111011 0 0
182	41.942	88.567	( 0 )	1001010100001001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000101111010010101010100101101101000110110101100011101111100111011 0 2
184	41.942	88.567	( 0 )	1001010100001001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000101111010010101010100101101101000110110101100011101111100111011 0 0
183	41.942	88.567	( 0 )	1001010100001001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000101111010010101010100101101101000110110101100011101111100111011 0 0
200	43.118	89.744	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000101111010010101010100101101101000010110101100011101111100111011 1 1
191	43.118	89.744	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000101111010010101010100101101101000010110101100011101111100111011 0 0
194	43.118	89.744	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000101111010010101010100101101101000010110101100011101111100111011 0 0
205	43.118	90.920	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000111111010010101010100101101101000010110101100011101111100111011 0 1
195	43.118	90.920	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000111111010010101010100101101101000010110101100011101111100111011 0 0
196	43.118	90.920	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000111111010010101010100101101101000010110101100011101111100111011 0 0
207	43.118	90.920	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000111111010010101010100101101101000010110101100011101111100111011 0 0
198	43.118	90.920	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000111111010010101010100101101101000010110101100011101111100111011 0 0
197	43.118	90.920	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000111111010010101010100101101101000010110101100011101111100111011 0 0
208	43.118	90.920	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000111111010010101010100101101101000010110101100011101111100111011 0 0
199	43.118	90.920	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000111111010010101010100101101101000010110101100011101111100111011 0 0
206	43.118	90.920	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000111111010010101010100101101101000010110101100011101111100111011 0 0
189	43.118	90.920	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101100010110010110101000111111010010101010100101101101000010110101100011101111100111011 0 0
204	43.118	92.097	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101110010110010110101000111111010010101010100101101101000010110101100011101111100111011 0 1
188	43.118	94.478	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101110010111010110101000111111010010101010100101101101000010110101100011101111101111011 0 2
186	43.118	94.478	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101110010111010110101000111111010010101010100101101101000010110101100011101111101111011 0 0
187	43.118	94.478	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101110010111010110101000111111010010101010100101101101000010110101100011101111101111011 0 0
185	43.118	94.478	( 0 )	1001010100101001010000100100011001010101000011101111010010010000100100010100001111100101110010111010110101000111111010010101010100101101101000010110101100011101111101111011 0 0
192	45.499	95.655	( 0 )	1001010100001001010000100100011001010101000011101111010010010000100100010100001011100101110010111010110101000111111010010101010100101101101000010110101100011101111111111011 2 1
190	46.676	95.655	( 0 )	1000010100001001010000100100011001010101000011101111010010010000100100010100001011100101110010111010110101000111111010010101010100101101101000010110101100011101111111111011 1 0
203	46.676	96.831	( 0 )	1000010100001001010000100100011001010101000011101111010010010000100100010100001011100101110010111010110101000111111010010101010110101101101000010110101100011101111111111011 0 1
202	46.676	96.831	( 0 )	1000010100001001010000100100011001010101000011101111010010010000100100010100001011100101110010111010110101000111111010010101010110101101101000010110101100011101111111111011 0 0
201	46.676	96.831	( 0 )	1000010100001001010000100100011001010101000011101111010010010000100100010100001011100101110010111010110101000111111010010101010110101101101000010110101100011101111111111011 0 0
193	49.057	98.008	( 0 )	1000000100001001010000100100011001010101000011101111010010010000100100010100000011100101110010111010110101000111111010010101010110111101101000010110101100011101111111111011 2 1
212	50.234	101.624	( 0 )	1000000100001001010000100100011001010101000011101111010000010000100100010100000011100101110010101010110101000111111010010101011110111101001000010110101100011101111111111011 1 3
210	50.234	101.624	( 0 )	1000000100001001010000100100011001010101000011101111010000010000100100010100000011100101110010101010110101000111111010010101011110111101001000010110101100011101111111111011 0 0
209	50.234	101.624	( 0 )	1000000100001001010000100100011001010101000011101111010000010000100100010100000011100101110010101010110101000111111010010101011110111101001000010110101100011101111111111011 0 0
211	50.234	101.624	( 0 )	1000000100001001010000100100011001010101000011101111010000010000100100010100000011100101110010101010110101000111111010010101011110111101001000010110101100011101111111111011 0 0
216	51.410	101.624	( 0 )	1000000100001001010000100100011001010101000011101111010000010000100101010100000011100101110010101010110101000111111010010101011110111101001000010110101100011101111111111011 1 0
215	51.410	101.624	( 0 )	1000000100001001010000100100011001010101000011101111010000010000100101010100000011100101110010101010110101000111111010010101011110111101001000010110101100011101111111111011 0 0
217	51.410	102.800	( 0 )	1000000100001001010000100100011001010101000011101111010000010000100101010100000011100101110110101010110101000111111010010101011110111101001000010110101100011101111111111011 0 1
214	52.587	102.800	( 0 )	1000000100001001010000100100011001010101000010101111010000010000100101010100000011100101110110101010110101000111111010010101011110111101001000010110101100011101111111111011 1 0
213	52.587	102.800	( 0 )	1000000100001001010000100100011001010101000010101111010000010000100101010100000011100101110110101010110101000111111010010101011110111101001000010110101100011101111111111011 0 0
